Date,000063.SZ,000333.SZ,000725.SZ,000792.SZ,000938.SZ,002027.SZ,002230.SZ,002371.SZ,002594.SZ,002714.SZ,300015.SZ,300124.SZ,300750.SZ,300760.SZ,600009.SH,600019.SH,600028.SH,600030.SH,600031.SH,600036.SH,600276.SH,600309.SH,600406.SH,600426.SH,600436.SH,600519.SH,600585.SH,600660.SH,600887.SH,600893.SH,600900.SH,601012.SH,601088.SH,601318.SH,601668.SH,601766.SH,601888.SH,601899.SH,603259.SH,688981.SH,300408.SZ,000617.SZ,600048.SH,600111.SH,605499.SH,002475.SZ,600415.SH,600941.SH,601600.SH,601816.SH
2020-11-04,29.7829,68.2991,4.5137,,22.1092,7.6318,39.7280,133.0044,54.0615,47.4217,28.4966,50.8640,133.2933,369.7002,63.1703,4.2379,2.8689,24.3580,22.9721,33.7233,73.7944,71.5260,11.7078,20.8373,222.6336,1515.4749,40.7595,33.3722,33.2010,37.7259,16.8858,35.0912,11.6335,63.2209,4.1042,4.6433,186.1403,7.0226,87.9195,64.2000,31.3583,6.0206,12.6770,10.6943,,55.2522,4.9823,,2.8725,5.2703
2020-11-05,30.2283,71.1518,4.5766,,22.1386,7.7117,40.5086,131.6148,56.6512,47.3354,29.6312,51.5119,136.4296,373.7561,63.7806,4.3971,2.8761,24.9006,23.4553,34.5080,74.7681,75.3832,11.7078,21.5193,222.3050,1530.6297,43.3962,35.9856,33.6668,38.0702,16.9707,35.6055,11.8966,64.4809,4.1678,4.6605,193.2872,7.1052,90.4071,65.0000,32.0545,6.0028,12.7752,10.8012,,57.6460,4.9823,,2.8630,5.3079
2020-11-06,33.0952,71.2180,4.6126,,22.9731,8.0474,40.1232,131.3501,61.3452,48.0527,29.3796,52.4772,141.8554,357.0656,65.9460,4.6321,2.8761,24.7904,24.5948,34.2678,75.0299,76.3769,11.7502,21.3815,223.7934,1542.7089,42.8548,37.6464,33.7430,37.7259,17.2167,37.3363,11.9728,65.0827,4.1917,4.6949,188.5729,7.2062,91.3399,64.5900,31.9496,6.0295,13.0780,10.9471,,57.5678,5.2054,,2.8725,5.3268
2020-11-09,34.2828,74.7983,4.7654,,23.5229,8.1513,41.1014,141.8346,62.0250,46.8240,29.1412,52.4837,140.0886,345.1817,66.8023,4.7837,2.8979,25.0277,25.3423,34.4199,72.8862,78.6804,12.0257,22.5938,219.4053,1516.7051,43.2785,37.2356,33.3026,37.0865,17.1573,35.3335,12.3883,66.2062,4.2951,4.7895,185.9328,7.3622,91.3399,66.5000,33.2371,6.0117,13.3399,11.0151,,58.8282,5.0939,,2.9293,5.4021
2020-11-10,34.8859,74.1699,4.7744,,24.0040,7.8556,40.7160,146.3122,60.4906,47.6077,30.2846,52.8011,138.6878,336.7403,75.9953,4.9809,2.9778,25.7654,25.5064,35.0444,73.3117,79.7463,12.2111,24.1093,225.1079,1562.6508,43.4276,36.2741,33.4466,37.3816,17.1828,35.8033,12.4298,67.6026,4.2235,4.8239,178.7011,7.1144,92.8169,66.7800,32.5219,6.1540,13.3071,11.1998,,57.6460,5.1125,,3.1189,5.5432
2020-11-11,33.7354,72.9296,4.8104,,22.8750,7.8316,41.3088,140.8641,57.2663,46.7642,30.5715,53.7665,138.0553,327.2186,72.8358,4.8671,2.9415,25.1634,24.9138,35.2286,71.9616,81.3001,12.1422,24.5915,223.6001,1555.5904,42.4624,36.2042,33.2857,36.6831,17.1573,36.5945,12.3536,66.7680,4.1758,4.7809,177.2585,7.0501,93.2911,65.5000,31.4728,6.0917,13.1926,11.0832,,56.6299,4.9544,,3.1095,5.3927
2020-11-12,33.6798,74.8314,4.6665,,22.4823,7.7757,40.0244,134.3940,54.3852,46.6712,30.1963,53.0927,135.9069,321.3774,72.4323,4.8368,2.9923,24.8073,25.8072,35.2286,70.7752,80.4600,12.1793,24.2195,219.2893,1542.2275,43.7023,35.8108,33.4551,35.6404,17.5562,36.8863,12.3606,67.2094,4.2553,4.8840,174.9013,6.8573,90.1738,62.9000,30.7861,6.0917,13.3317,11.1512,,56.0436,4.9637,,3.1379,5.4021
2020-11-13,32.9189,74.6660,4.7924,,21.9619,7.6718,43.8283,130.1370,58.2699,45.2433,30.5936,52.7169,134.9242,314.4008,74.0170,4.7762,2.9415,24.6293,25.7798,34.5880,70.8570,80.4148,12.3382,24.7361,217.5689,1536.8699,43.5532,36.5800,32.9469,35.7289,17.4968,34.6510,12.2567,65.0667,4.2076,4.7981,184.0471,7.0685,91.4176,61.9000,30.7765,6.0383,13.2335,11.0832,,55.7408,4.8801,,3.1189,5.4209
2020-11-16,33.2530,75.6582,4.8553,,21.9227,7.5919,42.4451,133.6661,55.3661,46.9037,30.7658,53.7665,132.7131,315.8657,75.0898,4.8368,2.9270,24.5191,25.8892,34.3879,70.4479,80.3787,12.6084,24.7086,216.2834,1525.2809,43.4747,36.5188,32.6081,37.7160,17.3610,32.9796,12.2082,64.7537,4.1997,4.7551,178.2013,7.1419,91.7286,62.5400,32.1881,6.0295,12.9307,11.3262,,54.5878,4.9730,,3.1284,5.4021
2020-11-17,32.6313,74.2526,4.7834,,22.2957,7.6558,41.6942,131.6957,56.1657,48.1988,30.6731,53.8766,134.4955,321.3590,77.7178,4.9354,2.9923,24.5275,25.7981,34.4279,70.0715,82.4292,12.6084,24.2608,212.5429,1551.1331,44.5734,36.2042,32.2524,38.0407,16.9707,33.0933,12.3813,66.6877,4.2076,4.7809,175.8065,7.5183,93.5087,61.6100,32.1404,6.0917,13.0862,11.8610,,50.8066,5.0195,,3.2422,5.4585
